CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID
Ugw8oyy43TSlG5eA4Ax4AaABAg,9Zvu5z4sBZM,Can The Simple Hidden Wallet Key Cold Start This Truck?,@ec5639,UCCXvprW1iv_0_jvjmjqBZ8A,Fix the choke,Neutral,1,1,2025-01-09 16:12:25,US,2
UgxRVK8zrj5nRFZTGpt4AaABAg,ahaQaazcw-I,Первый смартфон 2025 года!,@VoLi_V,UCdXlGXkvlBSyFNfdzo8D5_A,Я видел в магазе такой в 2024. Ооочень похожий.,Neutral,0,0,2025-01-06 16:42:20,GB,28
Ugxj6GUZDki-VsfAk454AaABAg,1LkOa7Ky2ak,Why React.js is taking a new direction,@scvnthorpe__,UCcZpFjCN-a5qME-ZrXux8Rw,Not the greatest fan of trying to make react do backend things tbh; separation of concerns comes to mind,Negative,1,0,2023-02-07 00:02:12,DE,27
Ugx80nH_bYsqne-FGWN4AaABAg,GTb920e9Boc,HOW TO BURN & SEASON A WOK #SHORTS part-,@johnnyblaze2050,UCuhyxEp3--8ojfBKwrb02DQ,What was the point of Drawn square ? 🤔,Neutral,0,0,2025-01-13 15:10:45,AU,26
UgwFUqho754RY4A7xX54AaABAg,AViTh83k-IE,Object de-structure and JSON API intro | chai aur #javascript,@computerduniya-cs9tg,UCbKaejR5EyCZeBbHnQcp47g,Your teaching way amazing sir,Positive,0,1,2023-05-05 03:20:29,IN,27
UgxzZOkESI-_0iClwLd4AaABAg,ncadb7NP2Yw,Man trampled by dog?! #dogsofyoutube #goldenretriever,@Andrewthestagehand,UCKtrRUh49MUJ48sf-HT_n3Q,Nice editing,Positive,0,0,2025-01-10 03:14:47,US,15
UgwhQMdEGVwm-hMHz7d4AaABAg,r7dIMLts_0o,🎨 The art of the bump-n-run #tulsashootout,@zachenderson8659,UCXghVsDEP1paBrKy9Jwk45Q,Your going places little man absolutely amazing work parents,Positive,0,0,2025-01-06 22:07:48,US,17
UgxiWlpvguBd-JAtJWd4AaABAg,XEKJpauUXNo,Bret Baier: This is a big problem for Justin Trudeau,@GiGiLuvsKatz,UChhizbXEkW_q-OXqknKJ5_Q,"Leave it to Bret Baier to have a “guest,” who would poo poo the proven spying on candidate AND President Donald J Trump! Thank goodness the great Senator Marco Rubio set him straight on the bull Bret was trying to push. Can’t stand him! Snake in the grass!",Negative,0,0,2022-02-14 23:19:47,CA,25
Ugw3SDaL8qDHoOCmnZ94AaABAg,eWnZVUXMq8k,User and video model with hooks and JWT,@mustafazeb3750,UCmWHgdvH10PzV8NHaUGmvjA,😎😎,Neutral,0,0,2024-10-30 13:57:35,IN,27
UgwPDaixDhROq3Y8vM14AaABAg_aug,UNREX90YR_s,When your mom says no to a sleepover.. ❌😭 #relatablestories #comedy #funnymemes,AugmentedUser,AugmentedCID,"Is it even a proper sleepover if the first one to fall asleep doesn’t wake up missing a kidney and a few teeth? (Obviously, this is a joke, I understand the frustration of being the first to fall asleep at sleepovers because I’ve had to use melatonin before).",Negative,0,0,2025-02-04 03:12:17,IE,24
UgwvMQzZRjjKCJpZfCl4AaABAg,SCcr57h4-Cs,JRE And Tucker Carlson Have A CRUSH On Kayleigh Mcenany?!🥶😍,@deanothebeano2,UCEETa7g_ZUnwnvF-d1PeoKQ,10,Positive,0,0,2025-01-11 23:57:49,AU,25
Ugz67WHqORSJEkAIuwN4AaABAg_aug,zlZ_dupXxE0,How to Hack Password?,AugmentedUser,AugmentedCID,"Okay, but how do you crack passwords?",Negative,0,0,2025-02-02 11:28:49,IN,27
UgytMJxC7dMXLJc9QQN4AaABAg,aAtLPK6FLl4,The best airsoft edc of 2025 😬 @Mr.Bumpfire #viral #shorts #airsoft,@trialusssingleton5849,UCHoV20a7JvhFvxklxa002Zw,That was smooth no 🧢,Positive,0,0,2025-01-09 15:30:14,US,26
UgxJC0o2OqDIKoTmaih4AaABAg,99WOQRL2tD8,The BEST FEELING in SCHOOL FOOTBALL…😍,@DeyviMiranda-n3r,UC2LuVbEXB9JgP7AwZD4L-Bw,Hand ball but that was super cool,Neutral,0,0,2025-01-11 16:13:44,GB,17
UgwCKR4aT0Dxdcnov1p4AaABAg,9M0jl6bs4Ww,Backflip On Hand Of God😱 #ishowspeed,@leethe4th,UC1N6Zzgu78u_0yLmILzXgRg,bro risked his life for a backflip! 😅,Negative,15,3,2025-01-14 23:21:13,NZ,26
UgyeKr_7v54wuf3tKu94AaABAg,BEMgk3OTPeA,Kitne speed se aaya kutta #dog #dogwithpublicsafety #ytviral #ytshortsindia #animals,@PabloSantiago-xj7qg,UCNyo-gWlRxxaw9P4D8zYTbw,No se lleven a los perros ni se rían de ellos,Negative,0,0,2025-01-14 03:16:16,AU,15
Ugy5FSPSAHM2XPeahd94AaABAg,sBws8MSXN7A,React JS Crash Course (2019),@TraversyMedia,UC29ju8bIPH5as8OGnQzwJyA,This is the 2019 version which uses class based components. The 2021 version with hooks has just been released -,Neutral,30,9,2021-01-18 18:57:24,US,27
Ugwmd49bv1RKbf5hwWl4AaABAg,j9UwKGJP8Hc,Ukrainian Soldiers Hit Russian Tank. Trophy Fagot ATGM in Action #warinukraine #tank,@dbsteckey,UCgDBVqoMqk_syStQkfZtPKA,💪💪💪🇺🇦🇺🇦🇺🇦,Positive,30,0,2025-01-06 02:44:48,GB,25
Ugx3fCjYOjrMpG6fl054AaABAg,6Aq0EGuGzhI,Amir Competes in Squid Game: S1🗿🙏,@AmberRigney-b7y,UCAiKEb9bXcstGKWDoe3C4Ow,Lil' bros just BUILD DIFFERENT,Positive,2,0,2025-01-13 17:21:48,IE,24
Ugw2mPwHzveqH_CvQ1F4AaABAg,IxVjCUPOGU8,Roblox - Winning Squid Game 2 With Lebron James! (Funny Moments),@Dangergray75,UC3M4Al90o3V6j19_ZInx06w,I love seeing sark back.,Positive,0,0,2025-01-14 03:53:58,IE,20
UgzSwOgmhsZKMlXZu094AaABAg,rVzx1t5liGY,This is nothing short of amazing 🤯With @aius085,@gatanargha6845,UCpkgXWTbu0m1yzItf9XK55Q,Huss,Neutral,0,0,2025-01-15 00:36:28,NZ,26
UgzoqeMTFas87NGIW_V4AaABAg,O2MBPqbrbVM,He was confident he'd figured out HOW to BEAT Tyson. But Mike brought him back to reality #shorts,@emoluv54865,UCdlotWPz6ze5ivbkqCQLn6Q,He turned into Tom after getting slammed by a Wooden Plank after that Combo.,Neutral,1,0,2025-01-13 13:55:14,AU,17
UgzBK2SSIOvEWjGVhOl4AaABAg,Oive66jrwBs,Fetch API Introduction,@oluwayomibalogun,UCBRbqi-hZpmRRQ8pCT-xKQQ,I appreciate this a lot. I've been confused by the fetch API until watching your videos.,Positive,0,2,2021-01-01 23:43:04,US,27
UgyP_Uj2J8dDT54HenF4AaABAg,5wJJ5Ycg55M,Triggered. #SHORTS,@MCHkid13,UCleVI-ieSxC4dFy9uvyUdgQ,Embarrassing. Ironic how she uses Nazi when she just said what she said. 👀 Doesn’t help that she’s German too. 🤦🏻‍♀️ Embarrassing.,Negative,0,0,2024-02-05 10:19:10,US,25
UgzBaA9j7a25QJJP5UR4AaABAg,If1Lw4pLLEo,Spring Framework Tutorial | Full Course,@sharmilachoudhary9038,UCyDGjhzVkseWlFTIsVzD_Bw,Practical implementation of theory based learning is the best of learning,Positive,0,0,2024-05-28 20:20:34,IN,27
UgxmPmkAe405betFkP54AaABAg,PVX65tE2xRE,I asked CHAT GPT to ROAST my sheep farm. ~ a humbling new way to make New Year's resolutions??,@clarissaviens5778,UCWfhMWuTPiV5oxFQr2-f8Dg,"I just made my Vision board too! I used modge podge paste and magazine clippings on top of cardboard! I wrote a minimum goal, target goal, and an outrageous goal in each category on the back. For instance catagory ""Reading"", I had a minimum goal of 60 days of reading, a target of a completed book, and an outrageous goal of memorizing a section of the book. On the front of the board with the pasted clipping I wrote just the target goal. I plan to hang it on my bathroom mirror!",Positive,0,0,2025-01-07 01:50:25,CA,22
UgzsJqteAGfB0QuEkhB4AaABAg,Gl3ktHANpKk,Why do some people like to steer with one hand while driving? #car #cardriving,@idontknow1328,UCF1Lv19vUoUYEY6n4S_NVKw,His mother said 🕺🏻,Neutral,0,0,2025-01-15 01:54:38,NZ,26
UgzipNhLh0EzJmMZnTx4AaABAg,9i8WwYcN1dY,This is goated from mayweather sr #boxing,@Oneoffour-b1i,UCXSvLpSYcb8TtFee2j5tULA,Man the mayweathers are boxing Savants!!!,Positive,0,0,2025-01-09 22:10:03,US,17
UgxaliXzybuodFD84LN4AaABAg,zuDu15oN9uM,"If you use firebase, you should know about this open source project",@ravitejasikhakolli,UCV5NpCbK-duXOk_bn6NKL_A,"Last month I heard about Supabase, now this....",Neutral,0,0,2022-11-05 07:59:20,IN,27
UgzvPrzYgsnEvNpyuD54AaABAg,zeAEFEXvcBg,Why do so many incompetent men become leaders? | Tomas Chamorro-Premuzic | TEDxUniversityofNevada,@lemon1peach2mango3,UC3ZSMtYphEKZ9huKveUC2iQ,"Love this talk and, yes, the company I work for has recently hired a narcissistic, megalomaniac to run my department - and he brought a narcissistic sidekick with him - and these incompetent males' opinions of themselves are perhaps larger than the country of Argentina x 1,000. These 2 have ingratiated themselves to upper level management, and it will probably be years until upper management realizes (or is finally willing to face the reality that) they've been had. Hope I'm wrong about that, I would love to see these 2 canned and bounced ASAP. Pathological, indeed. Sad. And not my problem. ALSO - I just read your book, it blew me away.",Positive,3,0,2022-06-30 01:50:31,US,25
Ugzrlidob6RZLSTTXU54AaABAg,kXkBvD8UDY4,Joe Rogan Reacts To Crazy Bodycam Footage,@gregmanahan1312,UCAIN-vlDUPiQJKBCMrhDlIg,Was that Nancy pelosi's husband,Neutral,62,4,2025-01-11 14:52:15,IE,24
Ugwv1Z5heKSaUJtrfUJ4AaABAg_aug,F-N70SC16W0,Her Kindness Saved My Home!🙏❤️ #ring #cctv #usa #us #helping #shorts,AugmentedUser,AugmentedCID,So sad 😢😢😢,Negative,0,0,2025-02-04 02:35:23,CA,26
UgwGtO-ngJDgbzWonYV4AaABAg,xECA5oYY8zk,Soap + JBL GO2 Snickers,@RashidAlshqairat,UCZqaCtrWMtDagifs8E3ElQA,The “MEOW” when he first dropped it in the water got me rolling on the floor😭😭,Positive,2338,22,2024-12-26 15:39:53,US,28
UgxoXLSp8sH0sUhtjvl4AaABAg,f7NDUIY-yYo,Man Warns Electric Biker,@adriancoanda9227,UCt1ShTQpMN2NnyXirDxBHBg,Old man 😅 distrob wil life ok Tarzan,Neutral,0,0,2025-01-12 16:06:05,IE,2
UgxWaYL_0BWfT-G0g2d4AaABAg,z1YP_zZJFXs,Ron DeSantis has released an ad indoctrinating his children into Trumpism,@haydar378,UCoM-kAfBF2vm94ktG8eD39w,This ad destroyed Desantis presidential hope especially against his mentor real Donald Trump,Positive,7,0,2023-01-31 12:28:07,GB,25
UgyeWw_a97Opvqzo5iF4AaABAg,5Y0ex1VvJek,Biden should step down: Tyrus,@Raptor-bt6zp,UCkteiOkg1eb4JTBM204lzrQ,Somebody please impeach this fool Biden he’s a liar. Biden’s real pole numbers are around 31%.,Positive,1,0,2022-07-08 01:57:49,US,25
Ugy31eAm0KGyDvwNPY54AaABAg_aug,dWU3so58vq4,I Hit The NFL Record In An NFL Stadium!,AugmentedUser,AugmentedCID,It's a 65-yard kick off a tee with zero pressure involved... a completely different ball game.,Negative,0,0,2025-02-03 14:42:30,AU,17
UgzKCQZ1FIdyEGiawnp4AaABAg,lw29m4CWfyQ,I ATTEMPTED TO START MY FLOODED GT3RS THAT I REBUILT,@user-dl2fg1ml8p,UCOTZH5-8EqZy1KKWl3XeVWQ,"Well Mat what can i say, fantastic viewing as always , can your re-builds get any better!! i think this everytime you start a new one!! You are entertaining and very informative , the best you tuber, keep up the great work, Cheers from Malaga",Positive,1,0,2025-01-13 15:57:37,IE,2
UgzYnpYX2i7qigbZuCV4AaABAg_aug,hJHvdBlSxug,How The Web Works - The Big Picture,AugmentedUser,AugmentedCID,You've only demonstrated a DNS server for domain name translation or resolution. You have omitted the load balancing servers that function as co-workers to the primary DNS server!,Negative,0,0,2025-02-02 11:29:57,DE,27
UgyHyzGX_adjsyL1UQ14AaABAg,z-yK7BOGPqs,Who gave them the courage to mess with this old man?#viralvideo #shorts #story #tv,@infinityotto,UClB9bb6Hqtl0QdJzv7KAOPA,Jonathan Banks. One of my favorite actors.👍,Neutral,1192,45,2025-01-04 02:08:33,NZ,1
UgyPVVYOebLnE0tgwTx4AaABAg,9XrFfGjh4Cw,"""Retirement of the legend😔//John Cena we will miss you ""💞#wwe#johncena",@ZaidenHoward,UC4303hlUT9vpF4FrN-uMeGg,I'm actually crying right now please don't I will forever miss you,Positive,14,4,2025-01-10 01:04:39,AU,17
UgzoBLNUDoFwwd7NHt94AaABAg_aug,5pt_igBTCsI,ReactJS Basics - #16 React Router - Navigation & Parameters,AugmentedUser,AugmentedCID,"Thank you for this tutorial. Concerning passing the ID to the User component, how can we obtain the ID dynamically? (since we hardcoded the ID)",Neutral,0,0,2025-02-05 04:15:25,DE,27
Ugw2fmYDq2oC4_u0b654AaABAg,Ll8dGfwsx-o,MKBHD stumps Tim Cook with an unexpected question,@jeremeshawn9729,UCURZcDyX-7cboN0obyCe7sQ,Keep yapping pal,Negative,0,0,2025-01-10 20:28:58,AU,28
UgywG4JUyLBzQUqL1_94AaABAg_aug,TOJ9yjvlapY,D3.js - A Practical Introduction,AugmentedUser,AugmentedCID,I am having a hard time selecting elements other than the 'body' div. IT'S DRIVING ME CRAZY.,Negative,0,0,2025-02-02 11:36:31,DE,27
UgxeaWvD40bh3bDWMpZ4AaABAg,RmUg5momWm8,Lawrence Jones: The Democratic Party isn't listening,@BLOCKBOI3RD,UCsW-qDrDlrCw6OhRrXTMJIg,They can no longer divide us. We are all Americans in this together.,Neutral,58,14,2022-05-11 20:04:20,US,25
Ugz3-8ZBuh1VhdLUErt4AaABAg,4-x1LPskvJc,North Korean leader watches extreme martial arts performance,@ginlane2867,UC8t5L6V82SgV08px2uu610g,Amazing what people will do when threatened with torture and execution,Negative,839,19,2021-10-14 07:39:14,GB,25
UgzsS5-YXRAKaIfE5_V4AaABAg,3MjmqOKQg18,Isaiah Stewart really ran through 30 mf’s to get to Bron 😭😭,@javierhowe3665,UCYVZ2UuKO2amJEUGlm-Kcyw,He wasn't about to let that shit slide for real 🤣,Positive,3820,42,2025-01-08 03:42:45,AU,17
Ugxo8KlvW_FMmRqfuZx4AaABAg,3DGpGuK4NFA,Ben Shapiro Reacts to INSANE Woke Training Course,@Evil_We_Are,UCKGfxaD-vZO4cmX_8bBotDw,"If the company I worked for tried pushing this shit on me I would walk out or get fired, I am not sitting through and signing anything like this. Sickening. 🤮",Positive,16,0,2022-01-16 06:02:12,US,25
UgzMpUMLaAnd9DtwHtN4AaABAg,LZBM-4cdBM4,This knocks it all down: Former Trump acting attorney general,@lindanance7962,UCv1z7pLg1v8Z71oH6wNzr4g,Let’s go Brandon!!!,Negative,10,5,2022-07-02 19:04:40,US,25
UgwC4g1kxKxPP-d8DLp4AaABAg,0P_YvC6Gg0c,Control flow in javascript in 1 shot | chai aur #javascript,@shaileshhacker,UC_VCSl1B20ZGObGFwCWO-tA,28:14 Sir but default bhi execute ho raha hai... If we don't write break; keyword,Negative,0,0,2023-09-19 10:58:32,IN,27
UgxGXZIiynP0PNsgFFd4AaABAg,1poiUb_nkCo,Mark Cuban Calmly Explains How Trump Is A Fraud To Vivek | The Kyle Kulinski Show,@discountcemetery,UCntBfNnagCiZjacytb0k_Jg,I'm from Atlantic city where he stiffed alot of good hardworking people and didn't pay them for good work they completed. so happy to hear someone bring this up it does not come up enough!,Negative,0,0,2024-08-24 15:32:19,US,25
UgzLAP2xYT8xoEBu6154AaABAg_aug,FH8ONcUd7XA,Как дать новую жизнь старым фото ? 😮,AugmentedUser,AugmentedCID,That guy again.,Negative,0,0,2025-02-04 03:45:31,GB,28
Ugyg7PZIubkE4STrjuZ4AaABAg_aug,DKGodqDs9sA,7.1: Cellular Automata - The Nature of Code,AugmentedUser,AugmentedCID,"Hello automata, hello fada... I'm here at Camp Automata.",Neutral,0,0,2025-02-05 02:39:16,US,27
UgwxEotRcGcuYYNazSB4AaABAg_aug,NANJCJoICjM,⁠​⁠​⁠When Gen Alpha… @chyleremery @NicoRocks_official ​⁠@ezra.gilmore  @_miss_winfrey,AugmentedUser,AugmentedCID,When Gen Alpha appears...☠️,Negative,0,0,2025-02-04 08:52:56,NZ,26
UgzekNeSyP77vP-RWcx4AaABAg,CE7PcFtfx7Q,Toddlers for no reason part 11,@Slong3rFN,UCCILejxcM0Dp7zsooRoqCXw,THE SHAVING GEL WENT DIRECTLY DOWN HIS THROAT 😭😭😭😭,Negative,0,0,2025-01-10 11:36:06,AU,24
UgzxLPkVgTRRoWOT78Z4AaABAg,REOH22Xwdkk,Subsets - Backtracking - Leetcode 78,@almostworthy2973,UCB7FRP6x31CyRJHtTgqu0Pw,where is backtracking happening here?(Assuming Backtracking means not following that path where the solution doesn't exist.) It looks like a recursion where we are taking 2 decision at every step. Can some one explain please?,Neutral,0,0,2023-04-28 02:48:35,US,27
Ugyaz1gTmimrvosue6p4AaABAg_aug,zUUHdx1oa0s,Trapped in a Vacuum (@lawrencemalstaf - on IG) #shorts,AugmentedUser,AugmentedCID,"cool? nope, back is itchy",Negative,0,0,2025-02-04 03:56:57,IE,26
Ugz-0T4lxm3DJWgmgYF4AaABAg,xk51dMh3y5c,Bernie DESTROYS Republican On Iran,@liberallarry847,UCc5fm7ul7AAirSEVR9QfnZA,"The guy says ""2 strikes"" like it's a video game.",Negative,5,1,2019-05-17 16:49:53,US,25
Ugy4RyGnj-b2kB9lxxF4AaABAg,JNSy7133qjg,Reporter: Trump loyalists discussed 25th Amendment on Jan. 6,@fizzyplazmuh9024,UCepy-ZJTNYyASAeydJk4nCQ,Convict him as a terrorist and then you can arrest and convict all the individuals and companies who still insist on supporting his Fascist coup. Or do we not want to be a free people any more? I thought it wasn't cool to end up like Nazi Germany.,Negative,0,0,2022-07-31 09:47:40,US,25
Ugwc-lYAQmuJ98ZPY5B4AaABAg,Vq-bgH0yq6Y,Complete Full Stack Web Developer Roadmap (2024 Edition),@saurabhmishra3394,UCp8JICHzleqX6UkIM7zs5AA,"PLEASE HARRY SIR BRING COURSE ON JAVASCRIPT AS EARLY AS POSSIBLE , IT WILL BE VERY HELPFUL TO US🙏🙏",Positive,9,0,2022-05-03 13:36:42,IN,27
UgyasWbEV4OkGwMolyd4AaABAg,mcKJyC2DqhM,Stacey Abrams deletes tweet after blowback over maskless photo,@brandonmaster7901,UCulTvNBuUfyDZ19WfaXRTmA,"Well, at least her teeth were social distancing.",Neutral,1,0,2022-04-17 20:59:31,US,25
UgwY-Nbu0Sm4k1xfadd4AaABAg,SQe_45y_h7k,A day in the life in my NEW JOB | It doesn’t start well…,@rossnolan2883,UC4VQWbg814p_673XgKktUqA,😊😊😊😊,Positive,1,0,2025-01-12 23:52:30,IE,2
Ugy46xYiz_PTOAeJpDZ4AaABAg,-QcnralErR4,Sam Harris DROPS A NUKE On Elon’s Head | The Kyle Kulinski Show,@saadalikhan3031,UCAB5NWc2RpfqxCZKdEr7cQA,"Eric Weinstein is not an intellectual? Says the guy who shuts his brain down whenever we talk about Muslims, Palestine and Israel?",Negative,0,0,2024-12-26 08:58:09,US,25
Ugw55nbMHPoFHnSY5fx4AaABAg_aug,HtgDVrO57C0,She could be politician😂 #motivationalquotes #inspiration #emotional #kindness #raisedarmy #status,AugmentedUser,AugmentedCID,Me: 😡🫱🏽😭,Negative,0,0,2025-02-04 14:17:48,US,26
UgwvND4C835OkU8RPHJ4AaABAg,KUv_AAUea7E,The 90 Minute Rule for better Sleep!,@haaniyasaifi4508,UCi2KLAHW5TJMjNcQRehezxg,"Yes, it's true yrr 👍how many time i felt it but now you give me the right reason ❤️ thanks",Positive,2,0,2022-02-21 14:57:55,IN,27
Ugx-L5n-nvsiwx7Hgn94AaABAg_aug,FnSr820S2Mk,Explained: What happened in deadly Beirut explosion,AugmentedUser,AugmentedCID,"the priest's words were something like ""peace out, god be with you""",Neutral,0,0,2025-02-05 10:33:02,GB,25
UgzP0wdA7pfGzHer8XN4AaABAg,tn68qv279_s,FUNKY FRIDAY,@ChaseGarofolo,UCBtGJ_74oNq9NCJ0fa-h3oA,God did,Neutral,3,0,2025-01-11 02:09:16,IE,20
UgyZcROdXgp5aZJfQ4l4AaABAg,CTP1Lp6rI3A,Trudeau responds to Trump needling him about annexing Canada,@julielewis3329,UCKBQghme6G_HAFw7AzEv14w,"Stop blaming climate change ffs, it's his go to for everything, sick of it and of course CNN will go right along with it,gotta keep the narrative going, you resigned so leave already 🙄",Negative,0,0,2025-01-11 22:40:40,CA,25
UgyzyAaENcJq7c3xslt4AaABAg,NyCkYHeBEyQ,Morning Karen Road Rage on Dashcam,@nickwestendorf1448,UCLvztx9zb9HgKVZQGDgRbug,"Men, this is YOUR fault for being SO weak you ALLOWED women to get and do whatever they bitch about, and like entitled spoiled children, this is the result.",Negative,0,0,2025-01-11 23:35:47,CA,17
UgxBPyLI8HSz_mDAxKB4AaABAg,R21FcmQybMI,Board Games Are Peak,@CorruptedNoob42,UCWhIRDk5LF9fmmX5uPe0x2A,I had a final where all we did was play catan and write about our game,Neutral,1,0,2025-01-09 04:40:41,IE,20
UgySViyE1KQmzdO0sFJ4AaABAg_aug,sHfgYS9JgdA,Defrosting My Tesla From The Comfort Of My Couch 😏❄️,AugmentedUser,AugmentedCID,Not having all-weather Tesla floor mats is absurd man😂,Negative,0,0,2025-02-04 01:35:41,GB,2
UgwiIhiSJeN0l1IEXdZ4AaABAg,Ki_0iES2cGI,Learn HTML video in 2 minutes 🎥,@dariuslopez6053,UCtVtdEYoZnLdqkB9X3zVIQA,whats the app,Neutral,0,0,2023-12-09 15:15:37,CA,27
UgxZzwu74HvDU0J8wlJ4AaABAg,ijvVKUDi3JQ,16 confirmed dead in California wildfires | Latest news on LA fires,@JeffWelsh-pc6kw,UCV0a-HUYuOXyVYnubrwTYFQ,I'm so sad. It's unfathomable.,Negative,5,1,2025-01-12 07:22:05,NZ,25
UgxNpy3cI0uFaYaTfC94AaABAg,WOEV8lIiJ0I,The Greatest SELF OWN: H3H3 REKTS Himself...BRAGS About It! | Louder with Crowder,@CentSmiley,UCfDNsYuiFLAF-Cm-N6mB7RQ,Can we just get a Steven Crowder and Sam Seder debate. F all the other drama.,Positive,302,15,2021-06-24 22:43:22,US,25
UgycCEZXJAgLtN4ox_14AaABAg,j89BvWz8Eag,Why to learn Typescript,@HiteshCodeLab,UCXgGY0wkgOzynnHvSEVmE3A,Here is the github repo:,Neutral,5,2,2022-10-26 17:59:51,IN,27
UgzRjmOkUqfjcmSjYsV4AaABAg_aug,z6H22xGAZEA,HTML Tutorial: Img and Anchor tags | Web Development Tutorials #6,AugmentedUser,AugmentedCID,"Sir, I'm watching these videos in November 2024, and the links and image tags are not working; they are displaying (cannot Get /links%5E&%20image.html). Can you please help me? How is this supposed to function?",Negative,0,0,2025-02-02 13:36:17,IN,27
UgzODCdLBFAsLbVgqd14AaABAg,G00eNf9q-gs,Caroline Flack found dead,@Eduart.,UCabTfKQjDvTxhwKtuYvWiBg,R.I.P,Neutral,0,0,2022-06-25 18:20:30,GB,25
UgzbqooyHq_MChECLpB4AaABAg,vU0fx8d2FiY,"'Will you shut up, man?': Biden and Trump clash in first US presidential debate",@EvO24,UC-gm003lZi-Ig5Jm7HPaINw,they should turn the mircrophone off for whoever isnt speaking.,Neutral,7197,72,2020-09-30 06:11:04,GB,25
UgwOzCTbG6Ro-EK_aRB4AaABAg,l0a8kyejQyA,Benet & Bj ♥️,@ann1e-1,UCVjPSc7dwIlZsgE15MlTO0A,THE LITTLE DANCE SHE DID AT THE END HAD ME ROLLING,Positive,266,6,2025-01-04 14:10:06,US,15
UgzWv1II1vPgEUft96h4AaABAg,9vOa_OegBaM,Tricks to Buy the Best Laptop | Which Laptop Should you Buy for Coding in College?,@gyanacademy5289,UCvarLr_o8mFx5em0Oii-WWA,hp nb 255 g8 8gb ram ryzen 3 kaisa hai sir?,Neutral,0,0,2022-08-27 16:28:55,IN,27
UgwrvTRTbMjZRJQFsat4AaABAg_aug,7N3fQBuve3Y,The Programming Project That Got Me a Job!,AugmentedUser,AugmentedCID,"Wow, imposter syndrome is definitely kicking in. My projects are much more complex than this socket-based chat app, and yet I've convinced myself they're not good enough for job applications...",Negative,0,0,2025-02-02 15:13:24,US,27
Ugy63OtktprGCTtbEnp4AaABAg,zHUpx90NerM,CSS3 Animation & Transitions Crash Course,@asadbekbozorov5714,UCOpGdjJ4NN4wts9qUUsHsNA,Best of the best,Positive,0,0,2020-11-18 02:10:20,US,27
UgzbkAOxrsug_0iR3yF4AaABAg,bMknfKXIFA8,React Course - Beginner's Tutorial for React JavaScript Library [2022],@VISHAL-mz8vm,UCo9ju6QWiSC3cJFDZ3v9DJA,"52:53 i put like this :
const page =(
    <div>
        <img src=""react-logo.png"">
    </div>
)
yes, an img tag just as we use in html[but it was not printing the image], but in this video it been put like this : <img src=""react-logo.png"" /> [to which the image is being printed ]. Can anyone explain? And yea if i put a closing img tag like <?img> its printing.",Neutral,0,0,2024-10-24 07:29:58,US,27
Ugw3PDx6a19z8jL7fil4AaABAg_aug,sCOw5y1RQpY,PYTHON Full Course for Beginners in 16 Hour (with Projects + Questions) | Learn Python Tutorial,AugmentedUser,AugmentedCID,"Sir, the pickle method in PyCharm isn't functioning as you showed in the video.",Negative,0,0,2025-02-02 13:46:46,IN,27
Ugxlz2Lp6Zxd6nTvhel4AaABAg,97bOXimGAX0,Dana CRASHES OUT on Adin🤯 #dana #danawhite #joerogan #adin #adinross #gambling #money #cash #casino,@IAMTHEPAPI3,UCB3yZd-4ZFIGQJ9lY_k-Itg,"What a really great friend... 

Dana and Joe have each other's back like no other... 
It's a really loyal friendship,
I truly admire it. 😊


When these men leave this earth and pass away it will be a sad day. 


I don't care what anyone thinks, Dana has made mistakes and it is what it is.. 


However I know that you will never find another friend as loyal as Dana White or Joe being your friend. 

The respect loyalty and gratitude I've seen between Dana and Joe or Dana and Trump, 
Is truly inspiring. 

Again I don't give a s*** what you think about this comment, 
I know some people won't take this the way I'm seeing it. That's okay. 

You cannot deny the loyalty. 

I know for a fact Dana White is one of the best friends anyone can have!!!",Positive,5,1,2025-01-14 00:25:33,IE,26
UgyZSQxPuARf7nyo2dV4AaABAg,J6rVaFzOEP8,Guide To Becoming A Self-Taught Software Developer,@samuelvictor6459,UC0WxbR163N0a6IIP-iKkBqw,"Excelents tips! I'm changing profission walking to development engineering, and i choosing something to start for now. Those tips are very useful to choose a path, thanks!",Positive,0,0,2020-08-22 20:24:22,US,27
UgzldrEbK6cnnYAJ47N4AaABAg,N-TptxKhJf4,Britain’s HOMELAND SECURITY Drops Surprise BOMBSHELL On Musk,@frazit55,UClgeIEai6js7p0t-IhW6bNA,"I applaud Britain, we must do this all over the world! 🇨🇦",Positive,400,8,2025-01-10 23:41:52,GB,25
UgzmAjrJl8zvJD7MvJZ4AaABAg,RRunwAI7N5Q,[1619] Drop Key Locks: A Different Approach,@randomsandwichian,UCfgBbs_rfxCrvySQ8ELTXwQ,"What you have is a drop key lock on an elevator, what you need is another drop key lock on another elevator

* Rips whole elevator from adjacent apartment complex *",Neutral,0,0,2025-01-13 03:01:54,AU,28
UghnJbygPL31gngCoAEC_aug,ZjVyKXp9hec,Coding Challenge #32.2: Agar.io - Part 2 (Networking with Socket.IO and Node.js),AugmentedUser,AugmentedCID,It's a fundamental rule of multiplayer game design: never trust the client-side.  Disappointing to see this principle not adhered to here.,Negative,0,0,2025-02-02 13:36:01,US,27
